"행정구역분류 총괄표",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2010.4.1","행정구역명","2010.1.1","행정구역명","2009.10.1","행정구역명","2009.7.1","행정구역명","2009.4.1","행정구역명","2009.1.1","행정구역명","2008.10.1","행정구역명","2008.7.1","행정구역명","2008.4.1","행정구역명","2008.1.1","행정구역명","2007.10.1","행정구역명","2007.7.1","행정구역명","2007.4.1","행정구역명","2007.1.1","행정구역명","2006.10.1","행정구역명","2006.7.1","행정구역명","2006.4.1","행정구역명","2006.1.1","행정구역명","2005.10.1","행정구역명","2005.7.1","행정구역명","2005.4.1","행정구역명","2005.1.1","행정구역명","2004.10.1","행정구역명","2004.7.1","행정구역명","2004.4.1","행정구역명","2004.1.1","행정구역명","2003.10.1","행정구역명","2003.7.1","행정구역명","2003.4.1","행정구역명","2003.1.1","행정구역명",,"2002.12.31","행정구역명","2002.10.1","행정구역명","2002.7.1","행정구역명","2002.4.1","행정구역명","2002.1.1","행정구역명",,"2001.1. 1","행정구역명",,"2000.1. 1","행정구역명",,"99. 1. 1","행정구역명"
3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",,3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",3138040,"용문면",,3138040,"용문면",,3138040,"용문면",,3138040,"용문면"
3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",,3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",3138041,"개군면",,3138041,"개군면",,3138041,"개군면",,3138041,"개군면"
32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",,32,"강원도",32,"강원도",32,"강원도",32,"강원도",32,"강원도",,32,"강원도",,32,"강원도",,32,"강원도"
32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",,32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",32010,"춘천시",,32010,"춘천시",,32010,"춘천시",,32010,"춘천시"
3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",,3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",3201011,"신북읍",,3201011,"신북읍",,3201011,"신북읍",,3201011,"신북읍"
3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",,3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",3201031,"동면",,3201031,"동면",,3201031,"동면",,3201031,"동면"
3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",,3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",3201032,"동산면",,3201032,"동산면",,3201032,"동산면",,3201032,"동산면"
3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",,3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",3201033,"신동면",,3201033,"신동면",,3201033,"신동면",,3201033,"신동면"
3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",,3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",3201034,"동내면",,3201034,"동내면",,3201034,"동내면",,3201034,"동내면"
3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",,3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",3201035,"남면",,3201035,"남면",,3201035,"남면",,3201035,"남면"
3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",,3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",3201036,"남산면",,3201036,"남산면",,3201036,"남산면",,3201036,"남산면"
3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",,3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",3201037,"서면",,3201037,"서면",,3201037,"서면",,3201037,"서면"
3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",,3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",3201038,"사북면",,3201038,"사북면",,3201038,"사북면",,3201038,"사북면"
3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",,3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",3201039,"북산면",,3201039,"북산면",,3201039,"북산면",,3201039,"북산면"
3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",,3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",3201052,"교동",,3201052,"교동",,3201052,"교동",,3201052,"교동"
3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",,3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",3201053,"조운동",,3201053,"조운동",,3201053,"조운동",,3201053,"조운동"
3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",,3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",3201054,"약사명동",,3201054,"약사명동",,3201054,"약사명동",,3201054,"약사명동"
3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",,3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",3201057,"근화동",,3201057,"근화동",,3201057,"근화동",,3201057,"근화동"
3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",,3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",3201058,"소양동",,3201058,"소양동",,3201058,"소양동",,3201058,"소양동"
3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",,3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",3201060,"후평1동",,3201060,"후평1동",,3201060,"후평1동",,3201060,"후평1동"
3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",,3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",3201061,"후평2동",,3201061,"후평2동",,3201061,"후평2동",,3201061,"후평2동"
3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",,3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",3201062,"후평3동",,3201062,"후평3동",,3201062,"후평3동",,3201062,"후평3동"
3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",,3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",3201063,"효자1동",,3201063,"효자1동",,3201063,"효자1동",,3201063,"효자1동"
