"총조사인구 총괄(시군구/성/5세연령별)"

"C행정구역별","행정구역별","C연령별","연령별","시점","인구 (명)","남자 (명)","여자 (명)","성비(명) (%)"
'36040," 나주(금성)시",'97,"15 - 64세",2010,46229,23782,22447,105.90
'36040," 나주(금성)시",'98,"65세이상",2010,21564,8037,13527,59.40
'36040," 나주(금성)시",'99,"평균연령",2010,46.6,43.7,49.3,
'36040," 나주(금성)시",'9A,"연령중위수",2010,49.3,45.5,52.8,
'36060," 광양시",'00,"계",2010,137100,70611,66489,106.20
'36060," 광양시",'05,"0 - 4세",2010,7613,3970,3643,109.00
'36060," 광양시",'10,"5 - 9세",2010,8004,4116,3888,105.90
'36060," 광양시",'15,"10 - 14세",2010,12243,6378,5865,108.70
'36060," 광양시",'20,"15 - 19세",2010,10958,5744,5214,110.20
'36060," 광양시",'25,"20 - 24세",2010,6336,3682,2654,138.70
'36060," 광양시",'30,"25 - 29세",2010,8310,4575,3735,122.50
'36060," 광양시",'35,"30 - 34세",2010,9979,5161,4818,107.10
'36060," 광양시",'40,"35 - 39세",2010,11907,5861,6046,96.90
'36060," 광양시",'45,"40 - 44세",2010,14637,7877,6760,116.50
'36060," 광양시",'50,"45 - 49세",2010,12359,6815,5544,122.90
'36060," 광양시",'55,"50 - 54세",2010,9940,5267,4673,112.70
'36060," 광양시",'60,"55 - 59세",2010,6683,3702,2981,124.20
'36060," 광양시",'65,"60 - 64세",2010,4677,2407,2270,106.00
'36060," 광양시",'70,"65 - 69세",2010,3688,1563,2125,73.60
'36060," 광양시",'75,"70 - 74세",2010,3909,1641,2268,72.40
'36060," 광양시",'80,"75 - 79세",2010,2946,1026,1920,53.40
'36060," 광양시",'85,"80 - 84세",2010,1784,546,1238,44.10
'36060," 광양시",'90,"85세이상",2010,1127,280,847,33.10
'36060," 광양시",'96,"15세미만",2010,27860,14464,13396,108.00
'36060," 광양시",'97,"15 - 64세",2010,95786,51091,44695,114.30
'36060," 광양시",'98,"65세이상",2010,13454,5056,8398,60.20
'36060," 광양시",'99,"평균연령",2010,36.3,35.2,37.5,
'36060," 광양시",'9A,"연령중위수",2010,37.4,36.6,38.1,
'36310," 담양군",'00,"계",2010,40726,19455,21271,91.50
'36310," 담양군",'05,"0 - 4세",2010,1085,544,541,100.60
'36310," 담양군",'10,"5 - 9세",2010,1274,681,593,114.80
'36310," 담양군",'15,"10 - 14세",2010,1985,1046,939,111.40
'36310," 담양군",'20,"15 - 19세",2010,3008,1526,1482,103.00
'36310," 담양군",'25,"20 - 24세",2010,1730,1011,719,140.60
'36310," 담양군",'30,"25 - 29세",2010,1874,1056,818,129.10
'36310," 담양군",'35,"30 - 34세",2010,1605,911,694,131.30
'36310," 담양군",'40,"35 - 39세",2010,2034,1196,838,142.70
'36310," 담양군",'45,"40 - 44세",2010,2268,1263,1005,125.70
'36310," 담양군",'50,"45 - 49세",2010,2647,1334,1313,101.60
'36310," 담양군",'55,"50 - 54세",2010,3088,1567,1521,103.00
'36310," 담양군",'60,"55 - 59세",2010,2750,1278,1472,86.80
'36310," 담양군",'65,"60 - 64세",2010,3057,1405,1652,85.00
'36310," 담양군",'70,"65 - 69세",2010,3301,1387,1914,72.50
'36310," 담양군",'75,"70 - 74세",2010,3535,1443,2092,69.00
'36310," 담양군",'80,"75 - 79세",2010,2720,976,1744,56.00
'36310," 담양군",'85,"80 - 84세",2010,1621,538,1083,49.70
'36310," 담양군",'90,"85세이상",2010,1144,293,851,34.40
'36310," 담양군",'96,"15세미만",2010,4344,2271,2073,109.60
'36310," 담양군",'97,"15 - 64세",2010,24061,12547,11514,109.00
'36310," 담양군",'98,"65세이상",2010,12321,4637,7684,60.30
'36310," 담양군",'99,"평균연령",2010,48.3,45.1,51.3,
'36310," 담양군",'9A,"연령중위수",2010,51.3,46.9,55.6,
'36320," 곡성군",'00,"계",2010,26975,12401,14574,85.10
'36320," 곡성군",'05,"0 - 4세",2010,766,409,357,114.60
'36320," 곡성군",'10,"5 - 9세",2010,997,496,501,99.00
'36320," 곡성군",'15,"10 - 14세",2010,1321,655,666,98.30
'36320," 곡성군",'20,"15 - 19세",2010,1915,1047,868,120.60
'36320," 곡성군",'25,"20 - 24세",2010,1065,555,510,108.80
'36320," 곡성군",'30,"25 - 29세",2010,730,373,357,104.50
'36320," 곡성군",'35,"30 - 34세",2010,842,424,418,101.40
'36320," 곡성군",'40,"35 - 39세",2010,1252,652,600,108.70
'36320," 곡성군",'45,"40 - 44세",2010,1457,796,661,120.40
'36320," 곡성군",'50,"45 - 49세",2010,1628,849,779,109.00
'36320," 곡성군",'55,"50 - 54세",2010,1882,948,934,101.50
'36320," 곡성군",'60,"55 - 59세",2010,1712,786,926,84.90
'36320," 곡성군",'65,"60 - 64세",2010,2040,940,1100,85.50
'36320," 곡성군",'70,"65 - 69세",2010,2239,894,1345,66.50
'36320," 곡성군",'75,"70 - 74세",2010,2736,1064,1672,63.60
'36320," 곡성군",'80,"75 - 79세",2010,2328,852,1476,57.70
'36320," 곡성군",'85,"80 - 84세",2010,1332,454,878,51.70
'36320," 곡성군",'90,"85세이상",2010,733,207,526,39.40
'36320," 곡성군",'96,"15세미만",2010,3084,1560,1524,102.40
'36320," 곡성군",'97,"15 - 64세",2010,14523,7370,7153,103.00
'36320," 곡성군",'98,"65세이상",2010,9368,3471,5897,58.90
'36320," 곡성군",'99,"평균연령",2010,49.9,46.7,52.7,
'36320," 곡성군",'9A,"연령중위수",2010,53.9,49.7,58.6,
'36330," 구례군",'00,"계",2010,22291,10398,11893,87.40
'36330," 구례군",'05,"0 - 4세",2010,720,392,328,119.50
'36330," 구례군",'10,"5 - 9세",2010,852,449,403,111.40
'36330," 구례군",'15,"10 - 14세",2010,1221,616,605,101.80
'36330," 구례군",'20,"15 - 19세",2010,970,489,481,101.70
'36330," 구례군",'25,"20 - 24세",2010,472,316,156,202.60
'36330," 구례군",'30,"25 - 29세",2010,659,359,300,119.70
'36330," 구례군",'35,"30 - 34세",2010,800,400,400,100.00
'36330," 구례군",'40,"35 - 39세",2010,1070,550,520,105.80
'36330," 구례군",'45,"40 - 44세",2010,1362,749,613,122.20
'36330," 구례군",'50,"45 - 49세",2010,1557,798,759,105.10
'36330," 구례군",'55,"50 - 54세",2010,1750,840,910,92.30
'36330," 구례군",'60,"55 - 59세",2010,1709,797,912,87.40
'36330," 구례군",'65,"60 - 64세",2010,1773,805,968,83.20
'36330," 구례군",'70,"65 - 69세",2010,1990,805,1185,67.90
'36330," 구례군",'75,"70 - 74세",2010,2233,931,1302,71.50
'36330," 구례군",'80,"75 - 79세",2010,1605,625,980,63.80
'36330," 구례군",'85,"80 - 84세",2010,961,312,649,48.10
'36330," 구례군",'90,"85세이상",2010,587,165,422,39.10
'36330," 구례군",'96,"15세미만",2010,2793,1457,1336,109.10
'36330," 구례군",'97,"15 - 64세",2010,12122,6103,6019,101.40
'36330," 구례군",'98,"65세이상",2010,7376,2838,4538,62.50
'36330," 구례군",'99,"평균연령",2010,50.2,47.3,52.8,
'36330," 구례군",'9A,"연령중위수",2010,54.1,50.4,57.6,
'36350," 고흥군",'00,"계",2010,63179,29021,34158,85.00
'36350," 고흥군",'05,"0 - 4세",2010,1605,829,776,106.80
'36350," 고흥군",'10,"5 - 9세",2010,2056,1086,970,112.00
'36350," 고흥군",'15,"10 - 14세",2010,2965,1493,1472,101.40
'36350," 고흥군",'20,"15 - 19세",2010,2331,1270,1061,119.70
'36350," 고흥군",'25,"20 - 24세",2010,1266,869,397,218.90
'36350," 고흥군",'30,"25 - 29세",2010,1353,699,654,106.90
'36350," 고흥군",'35,"30 - 34세",2010,1836,905,931,97.20
'36350," 고흥군",'40,"35 - 39세",2010,2528,1370,1158,118.30
'36350," 고흥군",'45,"40 - 44세",2010,3052,1670,1382,120.80
'36350," 고흥군",'50,"45 - 49세",2010,4009,2002,2007,99.80
'36350," 고흥군",'55,"50 - 54세",2010,5110,2425,2685,90.30
'36350," 고흥군",'60,"55 - 59세",2010,5145,2393,2752,87.00
'36350," 고흥군",'65,"60 - 64세",2010,5794,2681,3113,86.10
'36350," 고흥군",'70,"65 - 69세",2010,6023,2646,3377,78.40
'36350," 고흥군",'75,"70 - 74세",2010,6959,2857,4102,69.60
'36350," 고흥군",'80,"75 - 79세",2010,5735,2142,3593,59.60
'36350," 고흥군",'85,"80 - 84세",2010,3311,1132,2179,52.00
'36350," 고흥군",'90,"85세이상",2010,2101,552,1549,35.60
'36350," 고흥군",'96,"15세미만",2010,6626,3408,3218,105.90
'36350," 고흥군",'97,"15 - 64세",2010,32424,16284,16140,100.90
'36350," 고흥군",'98,"65세이상",2010,24129,9329,14800,63.00
'36350," 고흥군",'99,"평균연령",2010,53.5,50.4,56.1,
'36350," 고흥군",'9A,"연령중위수",2010,58.5,54.7,61.3,
'36360," 보성군",'00,"계",2010,39963,18332,21631,84.70
'36360," 보성군",'05,"0 - 4세",2010,1201,600,601,99.80
'36360," 보성군",'10,"5 - 9세",2010,1366,707,659,107.30
'36360," 보성군",'15,"10 - 14세",2010,2133,1100,1033,106.50
'36360," 보성군",'20,"15 - 19세",2010,1907,1080,827,130.60
'36360," 보성군",'25,"20 - 24세",2010,952,608,344,176.70
'36360," 보성군",'30,"25 - 29세",2010,1031,543,488,111.30
'36360," 보성군",'35,"30 - 34세",2010,1257,615,642,95.80
'36360," 보성군",'40,"35 - 39세",2010,1653,869,784,110.80
'36360," 보성군",'45,"40 - 44세",2010,2072,1109,963,115.20
'36360," 보성군",'50,"45 - 49세",2010,2575,1311,1264,103.70
'36360," 보성군",'55,"50 - 54세",2010,2990,1482,1508,98.30
'36360," 보성군",'60,"55 - 59세",2010,2944,1352,1592,84.90
'36360," 보성군",'65,"60 - 64세",2010,3304,1538,1766,87.10
'36360," 보성군",'70,"65 - 69세",2010,3445,1422,2023,70.30
'36360," 보성군",'75,"70 - 74세",2010,4334,1696,2638,64.30
'36360," 보성군",'80,"75 - 79세",2010,3560,1297,2263,57.30
'36360," 보성군",'85,"80 - 84세",2010,2077,686,1391,49.30
'36360," 보성군",'90,"85세이상",2010,1162,317,845,37.50
'36360," 보성군",'96,"15세미만",2010,4700,2407,2293,105.00
'36360," 보성군",'97,"15 - 64세",2010,20685,10507,10178,103.20
'36360," 보성군",'98,"65세이상",2010,14578,5418,9160,59.10
'36360," 보성군",'99,"평균연령",2010,51.7,48.3,54.6,
'36360," 보성군",'9A,"연령중위수",2010,56.3,52.1,60.3,
'36370," 화순군",'00,"계",2010,61825,29331,32494,90.30
'36370," 화순군",'05,"0 - 4세",2010,2762,1427,1335,106.90
'36370," 화순군",'10,"5 - 9세",2010,3345,1704,1641,103.80
'36370," 화순군",'15,"10 - 14세",2010,4403,2321,2082,111.50
'36370," 화순군",'20,"15 - 19세",2010,3893,2009,1884,106.60
'36370," 화순군",'25,"20 - 24세",2010,2459,1349,1110,121.50
'36370," 화순군",'30,"25 - 29세",2010,2712,1330,1382,96.20
'36370," 화순군",'35,"30 - 34세",2010,3366,1640,1726,95.00
'36370," 화순군",'40,"35 - 39세",2010,4445,2200,2245,98.00
'36370," 화순군",'45,"40 - 44세",2010,4631,2513,2118,118.60
'36370," 화순군",'50,"45 - 49세",2010,4267,2291,1976,115.90
'36370," 화순군",'55,"50 - 54세",2010,3954,2033,1921,105.80
'36370," 화순군",'60,"55 - 59세",2010,3270,1574,1696,92.80
'36370," 화순군",'65,"60 - 64세",2010,3578,1596,1982,80.50
'36370," 화순군",'70,"65 - 69세",2010,3942,1562,2380,65.60
'36370," 화순군",'75,"70 - 74세",2010,4469,1733,2736,63.30
'36370," 화순군",'80,"75 - 79세",2010,3304,1142,2162,52.80
'36370," 화순군",'85,"80 - 84세",2010,1886,628,1258,49.90
'36370," 화순군",'90,"85세이상",2010,1139,279,860,32.40
'36370," 화순군",'96,"15세미만",2010,10510,5452,5058,107.80
'36370," 화순군",'97,"15 - 64세",2010,36575,18535,18040,102.70
'36370," 화순군",'98,"65세이상",2010,14740,5344,9396,56.90
'36370," 화순군",'99,"평균연령",2010,43.4,40.6,45.9,
'36370," 화순군",'9A,"연령중위수",2010,43.7,41.3,46.9,
'36380," 장흥군",'00,"계",2010,35590,16605,18985,87.50
'36380," 장흥군",'05,"0 - 4세",2010,1054,529,525,100.80
'36380," 장흥군",'10,"5 - 9세",2010,1448,743,705,105.40
'36380," 장흥군",'15,"10 - 14세",2010,2135,1112,1023,108.70
'36380," 장흥군",'20,"15 - 19세",2010,1585,874,711,122.90
'36380," 장흥군",'25,"20 - 24세",2010,842,571,271,210.70
'36380," 장흥군",'30,"25 - 29세",2010,1039,542,497,109.10
'36380," 장흥군",'35,"30 - 34세",2010,1135,587,548,107.10
'36380," 장흥군",'40,"35 - 39세",2010,1687,824,863,95.50
'36380," 장흥군",'45,"40 - 44세",2010,2077,1116,961,116.10
'36380," 장흥군",'50,"45 - 49세",2010,2450,1243,1207,103.00
'36380," 장흥군",'55,"50 - 54세",2010,2844,1400,1444,97.00
'36380," 장흥군",'60,"55 - 59세",2010,2555,1263,1292,97.80
'36380," 장흥군",'65,"60 - 64세",2010,2787,1216,1571,77.40
'36380," 장흥군",'70,"65 - 69세",2010,2901,1257,1644,76.50
'36380," 장흥군",'75,"70 - 74세",2010,3580,1475,2105,70.10
'36380," 장흥군",'80,"75 - 79세",2010,2843,1052,1791,58.70
'36380," 장흥군",'85,"80 - 84세",2010,1667,533,1134,47.00
'36380," 장흥군",'90,"85세이상",2010,961,268,693,38.70
'36380," 장흥군",'96,"15세미만",2010,4637,2384,2253,105.80
'36380," 장흥군",'97,"15 - 64세",2010,19001,9636,9365,102.90
'36380," 장흥군",'98,"65세이상",2010,11952,4585,7367,62.20
'36380," 장흥군",'99,"평균연령",2010,50.3,47.1,53.0,
'36380," 장흥군",'9A,"연령중위수",2010,54.0,50.5,57.7,
'36390," 강진군",'00,"계",2010,34029,15839,18190,87.10
'36390," 강진군",'05,"0 - 4세",2010,1079,534,545,98.00
'36390," 강진군",'10,"5 - 9세",2010,1258,649,609,106.60
'36390," 강진군",'15,"10 - 14세",2010,1918,1004,914,109.80
'36390," 강진군",'20,"15 - 19세",2010,2219,1220,999,122.10
'36390," 강진군",'25,"20 - 24세",2010,1067,760,307,247.60
'36390," 강진군",'30,"25 - 29세",2010,932,459,473,97.00
'36390," 강진군",'35,"30 - 34세",2010,1116,556,560,99.30
'36390," 강진군",'40,"35 - 39세",2010,1559,814,745,109.30
'36390," 강진군",'45,"40 - 44세",2010,1765,924,841,109.90
'36390," 강진군",'50,"45 - 49세",2010,2331,1163,1168,99.60
'36390," 강진군",'55,"50 - 54세",2010,2699,1300,1399,92.90
'36390," 강진군",'60,"55 - 59세",2010,2342,1118,1224,91.30
'36390," 강진군",'65,"60 - 64세",2010,2717,1252,1465,85.50
'36390," 강진군",'70,"65 - 69세",2010,2769,1178,1591,74.00
'36390," 강진군",'75,"70 - 74세",2010,3264,1306,1958,66.70
'36390," 강진군",'80,"75 - 79세",2010,2604,917,1687,54.40
'36390," 강진군",'85,"80 - 84세",2010,1518,449,1069,42.00
'36390," 강진군",'90,"85세이상",2010,872,236,636,37.10
'36390," 강진군",'96,"15세미만",2010,4255,2187,2068,105.80
'36390," 강진군",'97,"15 - 64세",2010,18747,9566,9181,104.20
'36390," 강진군",'98,"65세이상",2010,11027,4086,6941,58.90
'36390," 강진군",'99,"평균연령",2010,49.3,45.8,52.4,
'36390," 강진군",'9A,"연령중위수",2010,53.1,49.3,57.2,
'36400," 해남군",'00,"계",2010,65685,31238,34447,90.70
'36400," 해남군",'05,"0 - 4세",2010,2186,1129,1057,106.80
'36400," 해남군",'10,"5 - 9세",2010,2750,1424,1326,107.40
'36400," 해남군",'15,"10 - 14세",2010,3897,2020,1877,107.60
'36400," 해남군",'20,"15 - 19세",2010,2867,1649,1218,135.40
'36400," 해남군",'25,"20 - 24세",2010,1659,1143,516,221.50
'36400," 해남군",'30,"25 - 29세",2010,1980,1036,944,109.70
'36400," 해남군",'35,"30 - 34세",2010,2580,1322,1258,105.10
'36400," 해남군",'40,"35 - 39세",2010,3540,1893,1647,114.90
'36400," 해남군",'45,"40 - 44세",2010,4079,2168,1911,113.40
'36400," 해남군",'50,"45 - 49세",2010,4860,2527,2333,108.30
'36400," 해남군",'55,"50 - 54세",2010,5506,2742,2764,99.20
'36400," 해남군",'60,"55 - 59세",2010,4749,2244,2505,89.60
'36400," 해남군",'65,"60 - 64세",2010,5302,2539,2763,91.90
'36400," 해남군",'70,"65 - 69세",2010,5434,2365,3069,77.10
'36400," 해남군",'75,"70 - 74세",2010,5895,2421,3474,69.70
'36400," 해남군",'80,"75 - 79세",2010,4370,1527,2843,53.70
'36400," 해남군",'85,"80 - 84세",2010,2570,769,1801,42.70
'36400," 해남군",'90,"85세이상",2010,1461,320,1141,28.00
'36400," 해남군",'96,"15세미만",2010,8833,4573,4260,107.30
'36400," 해남군",'97,"15 - 64세",2010,37122,19263,17859,107.90
'36400," 해남군",'98,"65세이상",2010,19730,7402,12328,60.00
'36400," 해남군",'99,"평균연령",2010,48.8,45.6,51.7,
'36400," 해남군",'9A,"연령중위수",2010,52.1,48.7,55.7,
'36410," 영암군",'00,"계",2010,55665,28432,27233,104.40
'36410," 영암군",'05,"0 - 4세",2010,2792,1424,1368,104.10
'36410," 영암군",'10,"5 - 9세",2010,2657,1385,1272,108.90
'36410," 영암군",'15,"10 - 14세",2010,3289,1706,1583,107.80
'36410," 영암군",'20,"15 - 19세",2010,2993,1567,1426,109.90
'36410," 영암군",'25,"20 - 24세",2010,2370,1424,946,150.50
'36410," 영암군",'30,"25 - 29세",2010,3615,2284,1331,171.60
'36410," 영암군",'35,"30 - 34세",2010,3784,2272,1512,150.30
'36410," 영암군",'40,"35 - 39세",2010,3888,2276,1612,141.20
'36410," 영암군",'45,"40 - 44세",2010,3810,2261,1549,146.00
'36410," 영암군",'50,"45 - 49세",2010,3734,2135,1599,133.50
'36410," 영암군",'55,"50 - 54세",2010,3767,2007,1760,114.00
'36410," 영암군",'60,"55 - 59세",2010,3093,1518,1575,96.40
'36410," 영암군",'65,"60 - 64세",2010,3154,1467,1687,87.00
'36410," 영암군",'70,"65 - 69세",2010,3416,1420,1996,71.10
'36410," 영암군",'75,"70 - 74세",2010,3780,1499,2281,65.70
'36410," 영암군",'80,"75 - 79세",2010,3027,1078,1949,55.30
'36410," 영암군",'85,"80 - 84세",2010,1591,490,1101,44.50
'36410," 영암군",'90,"85세이상",2010,905,219,686,31.90
'36410," 영암군",'96,"15세미만",2010,8738,4515,4223,106.90
'36410," 영암군",'97,"15 - 64세",2010,34208,19211,14997,128.10
'36410," 영암군",'98,"65세이상",2010,12719,4706,8013,58.70
'36410," 영암군",'99,"평균연령",2010,43.2,40.3,46.2,
'36410," 영암군",'9A,"연령중위수",2010,43.1,39.7,48.3,
'36420," 무안군",'00,"계",2010,67697,32959,34738,94.90
'36420," 무안군",'05,"0 - 4세",2010,3299,1681,1618,103.90
'36420," 무안군",'10,"5 - 9세",2010,3355,1728,1627,106.20
'36420," 무안군",'15,"10 - 14세",2010,4369,2241,2128,105.30
'36420," 무안군",'20,"15 - 19세",2010,4885,2559,2326,110.00
'36420," 무안군",'25,"20 - 24세",2010,3908,2191,1717,127.60
'36420," 무안군",'30,"25 - 29세",2010,3126,1629,1497,108.80
'36420," 무안군",'35,"30 - 34세",2010,4141,2068,2073,99.80
'36420," 무안군",'40,"35 - 39세",2010,4632,2472,2160,114.40
'36420," 무안군",'45,"40 - 44세",2010,4544,2475,2069,119.60
'36420," 무안군",'50,"45 - 49세",2010,4510,2387,2123,112.40
'36420," 무안군",'55,"50 - 54세",2010,4517,2244,2273,98.70
'36420," 무안군",'60,"55 - 59세",2010,3974,1925,2049,93.90
'36420," 무안군",'65,"60 - 64세",2010,4163,2019,2144,94.20
'36420," 무안군",'70,"65 - 69세",2010,4007,1791,2216,80.80
'36420," 무안군",'75,"70 - 74세",2010,4130,1634,2496,65.50
'36420," 무안군",'80,"75 - 79세",2010,3291,1150,2141,53.70
'36420," 무안군",'85,"80 - 84세",2010,1728,509,1219,41.80
'36420," 무안군",'90,"85세이상",2010,1118,256,862,29.70
'36420," 무안군",'96,"15세미만",2010,11023,5650,5373,105.20
'36420," 무안군",'97,"15 - 64세",2010,42400,21969,20431,107.50
'36420," 무안군",'98,"65세이상",2010,14274,5340,8934,59.80
'36420," 무안군",'99,"평균연령",2010,42.2,39.8,44.5,
'36420," 무안군",'9A,"연령중위수",2010,42.3,39.8,45.4,
'36430," 함평군",'00,"계",2010,30770,14397,16373,87.90
'36430," 함평군",'05,"0 - 4세",2010,824,438,386,113.50
'36430," 함평군",'10,"5 - 9세",2010,1037,545,492,110.80
'36430," 함평군",'15,"10 - 14세",2010,1563,798,765,104.30
'36430," 함평군",'20,"15 - 19세",2010,1916,995,921,108.00
'36430," 함평군",'25,"20 - 24세",2010,893,559,334,167.40
'36430," 함평군",'30,"25 - 29세",2010,879,502,377,133.20
'36430," 함평군",'35,"30 - 34세",2010,977,537,440,122.00
'36430," 함평군",'40,"35 - 39세",2010,1382,772,610,126.60
'36430," 함평군",'45,"40 - 44세",2010,1556,862,694,124.20
'36430," 함평군",'50,"45 - 49세",2010,1921,1005,916,109.70
'36430," 함평군",'55,"50 - 54세",2010,2223,1124,1099,102.30
'36430," 함평군",'60,"55 - 59세",2010,2136,999,1137,87.90
'36430," 함평군",'65,"60 - 64세",2010,2463,1134,1329,85.30
'36430," 함평군",'70,"65 - 69세",2010,2803,1179,1624,72.60
'36430," 함평군",'75,"70 - 74세",2010,3303,1324,1979,66.90
'36430," 함평군",'80,"75 - 79세",2010,2603,931,1672,55.70
'36430," 함평군",'85,"80 - 84세",2010,1423,443,980,45.20
'36430," 함평군",'90,"85세이상",2010,868,250,618,40.50
'36430," 함평군",'96,"15세미만",2010,3424,1781,1643,108.40
'36430," 함평군",'97,"15 - 64세",2010,16346,8489,7857,108.00
'36430," 함평군",'98,"65세이상",2010,11000,4127,6873,60.00
'36430," 함평군",'99,"평균연령",2010,50.9,47.4,53.9,
'36430," 함평군",'9A,"연령중위수",2010,55.5,50.7,60.1,
'36440," 영광군",'00,"계",2010,48432,23178,25254,91.80
'36440," 영광군",'05,"0 - 4세",2010,1827,906,921,98.40
